Rk,Name,Tm,FantPos,Age,G,GS,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,Y/R,RecTD,FantPprPt,DKPt,FDPt,VBD,PosRank,OvRank,FantPprPtpg,RkTm,PF,TotalYds,Ply,Y/P,TO,FL,Pass1stD,CmpTm,PassAttTm,PassYdsTm,PassTDTm,IntTm,NY/A,Pass1stD.1,RushAttTm,RushYdsTm,RushTDTm,Y/ATm,Rush1stD,Pen,PenYds,1stPy,Sc%,TO%,EXP,RushTDTmSans,RushAttTmSans,RushYdsTmSans,CmpTmSans,PassAttTmSans,PassYdsTmSans,PassTDTmSans,IntTmSans,RecTmSans,TgtTmSans,RecYdsTmSans,RecTDTmSans
282,Bruce Miller,SFO,RB,27,16,8.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1.5,0.0,25.0,18.0,189.0,10.5,2.0,48.0,51.8,38.8,,84,,3.0,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,464.0,2167.0,292.0,487.0,3063.0,20.0,10.0,274.0,462.0,2874.0,18.0
290,Bruce Ellington,SFO,WR,23,13,0.0,0.0,0.0,0.0,0.0,0.0,7.4,34.5,4.67,1.2,14.8,7.4,76.3,10.33,2.5,40.6,33.0,30.0,,116,,2.54,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,8.8,462.6,2141.5,292.0,487.0,3063.0,20.0,10.0,284.6,472.2,2986.7,17.5
380,Derek Carrier,SFO,TE,24,11,1.0,0.0,0.0,0.0,0.0,0.0,1.5,2.9,2.0,0.0,20.4,13.1,152.7,11.67,0.0,29.1,22.7,15.2,,62,,1.82,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,468.5,2173.1,292.0,487.0,3063.0,20.0,10.0,278.9,466.6,2910.3,20.0
436,Blaine Gabbert,SFO,QB,25,1,0.0,48.0,112.0,608.0,16.0,0.0,16.0,80.0,5.0,0.0,0.0,0.0,0.0,,0.0,96.0,6.0,6.0,,58,,6.0,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,454.0,2096.0,244.0,375.0,2455.0,4.0,10.0,292.0,487.0,3063.0,20.0
437,Garrett Celek,SFO,TE,26,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.7,10.7,282.7,26.5,0.0,37.3,7.3,6.3,,76,,2.33,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,470.0,2176.0,292.0,487.0,3063.0,20.0,10.0,281.3,476.3,2780.3,20.0
456,Quinton Patton,SFO,WR,24,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,20.0,0.0,32.0,12.0,176.0,14.67,0.0,28.0,8.4,5.9,,179,,1.75,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,466.0,2096.0,292.0,487.0,3063.0,20.0,10.0,280.0,455.0,2887.0,20.0
466,Alfonso Smith,SFO,RB,27,6,0.0,0.0,0.0,0.0,0.0,0.0,18.7,50.7,2.71,0.0,10.7,8.0,29.3,3.67,0.0,16.0,6.0,4.5,,140,,1.0,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,451.3,2125.3,292.0,487.0,3063.0,20.0,10.0,284.0,476.3,3033.7,20.0
492,Vance McDonald,SFO,TE,24,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,4.0,60.0,15.0,0.0,6.0,4.0,2.0,,91,,0.38,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,470.0,2176.0,292.0,487.0,3063.0,20.0,10.0,288.0,471.0,3003.0,20.0
525,Asante Cleveland,SFO,,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.7,0.0,0.0,,0.0,0.0,,,,107,,0.0,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,470.0,2176.0,292.0,487.0,3063.0,20.0,10.0,292.0,484.3,3063.0,20.0
549,Phillip Tanner,SFO,,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,158,,0.0,25,306,5239,1009,5.2,22,12,303,292,487,3063,20,10,5.7,165,470,2176,10,4.6,104,116,937,34,30.9,11.8,10.63,10.0,470.0,2176.0,292.0,487.0,3063.0,20.0,10.0,292.0,487.0,3063.0,20.0
21,Cam Newton,CAR,QB,25,14,14.0,299.4,512.0,3573.7,20.6,13.7,117.7,616.0,5.23,5.7,0.0,0.0,0.0,,0.0,284.6,272.0,261.0,,17,,17.79,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,4.3,355.3,1420.0,27.600000000000023,33.0,-62.69999999999982,2.3999999999999986,-1.6999999999999993,327.0,545.0,3511.0,23.0
58,Kelvin Benjamin,CAR,WR,23,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,145.0,73.0,1008.0,13.81,9.0,228.0,229.8,189.3,33.0,16,43.0,14.25,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,254.0,400.0,2503.0,14.0
69,Greg Olsen,CAR,TE,29,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,123.0,84.0,1008.0,12.0,6.0,221.0,223.8,178.8,47.0,4,33.0,13.81,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,243.0,422.0,2503.0,17.0
89,Jonathan Stewart,CAR,RB,27,13,8.0,0.0,0.0,0.0,0.0,0.0,215.4,995.7,4.62,3.7,38.2,30.8,222.8,7.24,1.2,179.7,153.0,133.5,,24,78.0,11.23,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,6.3,257.6,1040.3,327.0,545.0,3511.0,23.0,12.0,296.2,506.8,3288.2,21.8
180,Jerricho Cotchery,CAR,WR,32,15,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,83.2,51.2,618.7,12.08,1.1,121.6,117.0,90.0,,74,,7.6,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,275.8,461.8,2892.3,21.9
220,Derek Anderson,CAR,QB,31,6,2.0,173.3,258.7,1869.3,13.3,0.0,21.3,64.0,3.0,0.0,0.0,0.0,0.0,,0.0,138.7,53.4,50.4,,42,,8.67,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,451.7,1972.0,153.7,286.3,1641.7,9.7,12.0,327.0,545.0,3511.0,23.0
229,Corey Brown,CAR,WR,23,13,3.0,0.0,0.0,0.0,0.0,0.0,9.8,116.9,11.88,0.0,44.3,25.8,364.3,14.1,2.5,86.2,80.1,65.6,,98,,5.38,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,463.2,1919.1,327.0,545.0,3511.0,23.0,12.0,301.2,500.7,3146.7,20.5
272,Fozzy Whittaker,CAR,RB,25,10,1.0,0.0,0.0,0.0,0.0,0.0,51.2,232.0,4.53,1.6,9.6,8.0,96.0,12.0,1.6,60.8,40.5,35.0,,82,,3.8,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,8.4,421.8,1804.0,327.0,545.0,3511.0,23.0,12.0,319.0,535.4,3415.0,21.4
303,DeAngelo Williams,CAR,RB,31,6,6.0,0.0,0.0,0.0,0.0,0.0,165.3,584.0,3.53,0.0,16.0,13.3,117.3,8.8,0.0,77.3,33.3,26.8,,89,,4.83,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,307.7,1452.0,327.0,545.0,3511.0,23.0,12.0,313.7,529.0,3393.7,23.0
316,Brenton Bersin,CAR,WR,24,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.3,13.9,161.1,11.62,1.1,36.3,37.1,27.6,,129,,2.27,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,313.1,523.7,3349.9,21.9
333,Ed Dickson,CAR,WR,27,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,10.0,115.0,11.5,1.0,28.0,30.5,22.5,,136,,1.75,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,317.0,528.0,3396.0,22.0
334,Mike Tolbert,CAR,RB,29,8,6.0,0.0,0.0,0.0,0.0,0.0,74.0,156.0,2.11,0.0,34.0,24.0,186.0,7.75,0.0,58.0,29.1,23.1,,99,,3.62,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,399.0,1880.0,327.0,545.0,3511.0,23.0,12.0,303.0,511.0,3325.0,23.0
382,Darrin Reaves,CAR,RB,21,6,1.0,0.0,0.0,0.0,0.0,0.0,82.7,208.0,2.52,0.0,21.3,13.3,82.7,6.2,0.0,42.7,15.9,13.4,,116,,2.67,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,390.3,1828.0,327.0,545.0,3511.0,23.0,12.0,313.7,523.7,3428.3,23.0
450,Brandon Williams,CAR,TE,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.1,4.6,50.3,11.0,0.0,9.1,8.4,6.4,,79,,0.57,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,322.4,535.9,3460.7,23.0
489,Joe Webb,CAR,QB,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.9,2.3,36.6,16.0,0.0,6.9,2.6,2.1,,63,,0.43,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,324.7,538.1,3474.4,23.0
517,Richie Brockel,CAR,,28,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,1,76.0,0.0,19,339,5547,1060,5.2,23,11,347,327,545,3511,23,12,6.0,199,473,2036,10,4.3,117,83,756,31,34.8,11.8,29.83,10.0,473.0,2036.0,327.0,545.0,3511.0,23.0,12.0,327.0,,3511.0,23.0
23,Arian Foster,HOU,RB,28,13,13.0,1.2,1.2,6.2,1.2,0.0,320.0,1533.5,4.79,9.8,72.6,46.8,402.5,8.61,6.2,337.2,281.5,254.5,115.0,5,6.0,21.08,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,2.1999999999999993,231.0,627.5,293.8,483.8,3345.8,20.8,13.0,248.2,412.4,2949.5,15.8
41,Ryan Fitzpatrick,HOU,QB,32,12,12.0,262.7,416.0,3310.7,22.7,10.7,66.7,245.3,3.68,2.7,0.0,0.0,0.0,,0.0,240.0,194.7,187.7,,21,,15.0,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,9.3,484.3,1915.7,32.30000000000001,69.0,41.30000000000018,-0.6999999999999993,2.3000000000000007,295.0,485.0,3352.0,22.0
57,DeAndre Hopkins,HOU,WR,22,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,127.0,76.0,1210.0,15.92,6.0,231.0,235.0,193.0,33.0,15,42.0,14.44,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,219.0,358.0,2142.0,16.0
111,Andre Johnson,HOU,WR,33,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,155.7,90.7,998.4,11.01,3.2,203.7,196.6,148.1,,41,,12.73,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,204.3,329.3,2353.6,18.8
148,Alfred Blue,HOU,RB,23,16,3.0,0.0,0.0,0.0,0.0,0.0,169.0,528.0,3.12,2.0,18.0,15.0,113.0,7.53,1.0,97.0,103.1,89.6,,38,,6.06,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,10.0,382.0,1633.0,295.0,485.0,3352.0,22.0,13.0,280.0,467.0,3239.0,21.0
248,Damaris Johnson,HOU,WR,25,16,8.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,3.8,0.0,49.0,31.0,331.0,10.68,1.0,72.0,75.0,56.5,,102,,4.5,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,546.0,2142.0,295.0,485.0,3352.0,22.0,13.0,264.0,436.0,3021.0,21.0
292,Garrett Graham,HOU,TE,28,11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.7,26.2,286.5,10.94,1.5,64.0,46.7,34.7,,44,,4.0,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,268.8,444.3,3065.5,20.5
305,Jonathan Grimes,HOU,RB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,39.0,153.0,3.92,0.0,8.0,6.0,86.0,14.33,0.0,30.0,32.9,26.9,,91,,1.88,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,512.0,2008.0,295.0,485.0,3352.0,22.0,13.0,289.0,477.0,3266.0,22.0
307,Case Keenum,HOU,QB,26,2,2.0,360.0,616.0,3480.0,16.0,16.0,80.0,280.0,3.5,0.0,0.0,0.0,0.0,,0.0,184.0,28.9,24.9,,45,,11.5,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,471.0,1881.0,-65.0,-131.0,-128.0,6.0,-3.0,295.0,485.0,3352.0,22.0
325,Ryan Mallett,HOU,QB,26,3,2.0,218.7,400.0,2133.3,10.7,10.7,32.0,-10.7,-0.33,0.0,0.0,0.0,0.0,,0.0,106.7,24.8,21.8,,49,,6.67,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,519.0,2171.7,76.30000000000001,85.0,1218.6999999999998,11.3,2.3000000000000007,295.0,485.0,3352.0,22.0
348,Ryan Griffin,HOU,TE,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,10.0,91.0,9.1,1.0,25.0,25.1,20.1,,53,,1.56,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,285.0,469.0,3261.0,21.0
396,C.J. Fiedorowicz,HOU,TE,23,15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.5,4.3,29.9,7.0,1.1,13.9,12.8,10.8,,65,,0.87,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,290.7,477.5,3322.1,20.9
412,Keshawn Martin,HOU,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,6.0,78.0,13.0,0.0,14.0,13.8,10.8,,163,,0.88,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,289.0,473.0,3274.0,22.0
468,DeVier Posey,HOU,WR,25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,16.0,480.0,30.0,0.0,64.0,4.0,3.5,,184,,4.0,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,279.0,469.0,2872.0,22.0
475,Jay Prosch,HOU,RB,22,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,24.0,24.0,0.0,3.0,3.4,2.9,,142,,0.19,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,294.0,481.0,3328.0,22.0
532,Anthony Denham,HOU,,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,104,,0.0,14,372,5513,1062,5.2,22,9,313,295,485,3352,22,13,6.6,171,551,2161,12,3.9,108,94,834,34,33.0,11.3,-9.79,12.0,551.0,2161.0,295.0,485.0,3352.0,22.0,13.0,295.0,485.0,3352.0,22.0
28,Andy Dalton,CIN,QB,27,16,16.0,309.0,481.0,3398.0,19.0,17.0,60.0,169.0,2.82,4.0,1.0,1.0,18.0,18.0,1.0,226.0,250.6,242.1,,18,,14.12,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,15.0,432.0,1978.0,14.0,22.0,23.0,1.0,0.0,322.0,502.0,3403.0,19.0
40,Jeremy Hill,CIN,RB,22,16,8.0,0.0,0.0,0.0,0.0,0.0,222.0,1124.0,5.06,9.0,32.0,27.0,215.0,7.96,0.0,211.0,218.9,197.4,63.0,10,24.0,13.19,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,10.0,270.0,1023.0,323.0,503.0,3421.0,20.0,17.0,296.0,471.0,3206.0,20.0
65,Giovani Bernard,CIN,RB,23,13,9.0,0.0,0.0,0.0,0.0,0.0,206.8,836.9,4.05,6.2,72.6,52.9,429.5,8.12,2.5,231.4,193.9,166.4,24.0,18,49.0,14.46,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,12.8,285.2,1310.1,323.0,503.0,3421.0,20.0,17.0,270.1,430.4,2991.5,17.5
72,A.J. Green,CIN,WR,26,13,13.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.0,0.0,144.0,84.9,1281.2,15.09,7.4,252.3,210.3,170.8,15.0,23,57.0,15.77,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,489.5,2144.5,323.0,503.0,3421.0,20.0,17.0,238.1,359.0,2139.8,12.6
84,Mohamed Sanu,CIN,WR,25,16,13.0,3.0,3.0,79.0,1.0,0.0,7.0,51.0,7.29,0.0,98.0,56.0,790.0,14.11,5.0,179.0,182.3,151.3,2.0,29,71.0,11.19,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,485.0,2096.0,320.0,500.0,3342.0,19.0,17.0,267.0,405.0,2631.0,15.0
162,Jermaine Gresham,CIN,TE,26,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,84.3,66.1,490.7,7.42,5.3,147.2,141.0,107.0,,17,,9.2,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,492.0,2147.0,323.0,503.0,3421.0,20.0,17.0,256.9,418.7,2930.3,14.7
299,Brandon Tate,CIN,WR,27,16,4.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,26.0,17.0,193.0,11.35,1.0,42.0,46.4,33.9,,123,,2.62,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,489.0,2126.0,323.0,503.0,3421.0,20.0,17.0,306.0,477.0,3228.0,19.0
359,Rex Burkhead,CIN,RB,24,9,0.0,0.0,0.0,0.0,0.0,0.0,16.0,48.0,3.0,1.8,17.8,12.4,87.1,7.0,0.0,37.3,20.6,17.1,,109,,2.33,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,17.2,476.0,2099.0,323.0,503.0,3421.0,20.0,17.0,310.6,485.2,3333.9,20.0
371,James Wright,CIN,WR,23,11,0.0,0.0,0.0,0.0,0.0,0.0,4.4,43.6,10.0,0.0,23.3,7.3,132.4,18.2,0.0,24.7,17.1,14.6,,146,,1.55,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,487.6,2103.4,323.0,503.0,3421.0,20.0,17.0,315.7,479.7,3288.6,20.0
397,Ryan Hewitt,CIN,TE,23,16,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,10.0,86.0,8.6,0.0,19.0,18.6,13.6,,66,,1.19,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,491.0,2147.0,323.0,503.0,3421.0,20.0,17.0,313.0,488.0,3335.0,20.0
409,Dane Sanzenbacher,CIN,WR,26,10,1.0,0.0,0.0,0.0,0.0,0.0,1.6,-1.6,-1.0,0.0,24.0,14.4,168.0,11.67,0.0,27.2,21.4,12.9,,161,,1.7,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,490.4,2148.6,323.0,503.0,3421.0,20.0,17.0,308.6,479.0,3253.0,20.0
419,Cedric Peerman,CIN,RB,28,16,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,2.87,0.0,5.0,3.0,27.0,9.0,0.0,10.0,10.0,8.5,,130,,0.62,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,477.0,2104.0,323.0,503.0,3421.0,20.0,17.0,320.0,498.0,3394.0,20.0
421,Greg Little,CIN,WR,25,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,16.0,184.0,11.5,0.0,34.7,12.9,9.9,,165,,2.17,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,492.0,2147.0,323.0,503.0,3421.0,20.0,17.0,307.0,471.0,3237.0,20.0
452,Tyler Eifert,CIN,TE,24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,48.0,48.0,592.0,12.33,0.0,112.0,6.7,5.2,,81,,7.0,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,492.0,2147.0,323.0,503.0,3421.0,20.0,17.0,275.0,455.0,2829.0,20.0
472,Kevin Brock,CIN,TE,28,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.9,5.7,24.0,4.2,0.0,8.0,7.1,4.6,,86,,0.5,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,492.0,2147.0,323.0,503.0,3421.0,20.0,17.0,317.3,496.1,3397.0,20.0
506,Jason Campbell,CIN,QB,33,4,0.0,44.0,76.0,296.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.1,1.1,,64,,0.25,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,488.0,2143.0,279.0,427.0,3125.0,20.0,17.0,323.0,503.0,3421.0,20.0
520,Clark Harris,CIN,,30,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,106,,0.0,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,492.0,2147.0,323.0,503.0,3421.0,20.0,17.0,323.0,,3421.0,20.0
538,Alex Smith,CIN,,32,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,113,,0.0,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,492.0,2147.0,323.0,503.0,3421.0,20.0,17.0,323.0,,3421.0,20.0
544,Onterio McCalebb,CIN,,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,161,,0.0,15,365,5568,1018,5.5,26,9,313,323,503,3421,20,17,6.5,164,492,2147,19,4.4,122,102,812,27,34.0,13.1,7.02,19.0,492.0,2147.0,323.0,503.0,3421.0,20.0,17.0,323.0,,3421.0,20.0
